#{"t_start": 1625160524.0228438, "env_id": null}
r,l,t
34.365097,675,164.147706
52.662354,675,164.147706
67.449295,675,164.228707
37.363987,675,164.228707
3.9101837,268,165.05074
15.529367,268,165.05074
68.24007,598,165.313737
61.90291,598,165.313737
64.864655,425,165.980737
26.855675,425,165.980737
-6.738604,675,165.997739
-0.25553364,675,165.997739
17.6367,288,166.496737
36.103466,288,166.496737
-4.524593,273,167.161291
18.78254,273,167.161291
2.8356984,155,167.474292
18.820004,155,167.474292
20.06262,638,167.86229
38.676907,638,167.86229
26.756413,128,167.917292
1.8448849,128,167.917292
-1.3141466,181,168.123291
22.662525,181,168.123291
38.348984,310,168.40129
11.555486,310,168.40129
3.717319,287,169.322291
25.371727,287,169.322291
34.056675,167,169.63629
8.494652,167,169.63629
17.187326,541,170.379358
54.35148,541,170.379358
39.99393,420,170.517356
27.60904,420,170.517356
48.30426,520,170.793359
23.176386,520,170.793359
28.932642,675,170.992357
31.800907,675,170.992357
32.34573,156,171.213356
9.164903,156,171.213356
57.3234,412,171.951356
33.41991,412,171.951356
58.581154,675,172.248356
44.003708,675,172.248356
42.682842,675,172.371357
66.069016,675,172.372356
46.106247,650,172.397357
69.070816,650,172.397357
23.757717,675,173.306424
37.815052,675,173.306424
60.152946,447,173.487455
31.453234,447,173.487455
47.1566,436,173.602458
18.198631,436,173.602458
43.89464,392,173.704456
19.619757,392,173.704456
3.7296858,217,173.932491
24.775612,217,173.932491
-0.85514295,181,174.352489
21.768057,181,174.352489
26.678995,335,174.57649
16.595732,335,174.57649
9.815898,344,183.651489
32.872158,344,183.651489
42.982677,365,183.798489
33.83235,365,183.798489
32.83002,562,183.91549
40.648373,562,183.91649
35.34254,293,184.109489
23.0139,293,184.109489
37.650173,675,184.269489
24.456484,675,184.269489
30.32514,217,184.727489
12.853168,217,184.727489
-4.6730566,67,184.995536
17.530436,67,184.995536
20.748615,675,185.083055
23.75055,675,185.083055
66.7062,471,185.36457
37.696342,471,185.36457
87.39018,675,185.871572
44.639244,675,185.871572
10.819694,187,186.663574
34.72095,187,186.664574
37.148643,675,186.683572
21.331873,675,186.683572
10.723465,300,186.832572
19.291592,300,186.832572
1.4601268,367,186.862573
25.0947,367,186.862573
5.03155,271,187.532572
24.340492,271,187.532572
44.001507,434,188.064571
22.445059,434,188.064571
10.21466,199,188.128571
25.818817,199,188.128571
39.48835,675,188.498135
29.344929,675,188.498135
46.993538,675,188.917137
44.59094,675,188.917137
44.8791,359,189.573137
11.837067,359,189.574137
2.6908715,144,189.632136
24.632206,144,189.632136
6.6140056,386,189.674135
34.3746,386,189.674135
11.284833,307,190.079137
9.593778,307,190.079137
13.103269,401,190.121135
40.761517,401,190.121135
40.311737,675,190.711651
37.72213,675,190.711651
38.289818,335,190.804651
14.471751,335,190.804651
33.154804,129,190.831652
9.225672,129,190.831652
17.7835,583,191.54165
31.068506,583,191.54165
68.437584,675,192.703167
28.465742,675,192.703167
45.588406,433,193.930169
17.366537,433,193.930169
34.550076,191,194.107168
11.271159,191,194.107168
52.41099,444,194.249167
17.422998,444,194.249167
46.253365,675,194.49417
63.60784,675,194.49417
32.546223,146,194.592167
8.243821,146,194.592167
53.160934,675,194.611167
26.444824,675,194.611167
69.80504,502,194.632168
43.081978,502,194.632168
10.386812,254,194.973169
38.884373,254,194.973169
37.04464,675,195.519229
47.98914,675,195.519229
26.780151,324,195.646229
10.153845,324,195.646229
29.94362,260,196.12423
17.032646,260,196.12423
30.556036,108,196.184232
7.7585387,108,196.184232
32.627716,675,196.612231
53.194027,675,196.612231
55.011887,425,196.916229
34.911625,425,196.916229
13.1754465,413,197.091229
35.74671,413,197.091229
15.368342,528,198.53423
38.88875,528,198.53423
19.819817,675,198.72623
13.968803,675,198.72623
12.438133,300,198.928266
32.114536,300,198.928266
-6.8978868,145,199.179268
20.231585,145,199.179268
43.787083,675,199.391267
56.127525,675,199.391267
46.14381,675,199.917266
65.90798,675,199.917266
-3.9664311,176,200.327265
17.567709,176,200.327265
-10.566453,91,200.705267
19.782307,91,200.705267
8.257823,291,200.754265
17.914413,291,200.754265
21.747063,675,200.790265
49.749737,675,200.790265
34.80952,675,200.983268
44.909775,675,200.983268
54.21634,675,200.995265
32.099686,675,200.996265
19.340841,563,201.405266
43.84738,563,201.406265
62.39993,545,202.270267
15.375023,545,202.270267
17.35777,371,202.324265
38.910732,371,202.324265
67.84317,407,202.836267
28.012947,407,202.836267
13.198669,66,203.745265
5.513169,66,203.745265
51.194107,359,203.870265
12.553433,359,203.870265
53.095394,675,203.921266
35.294838,675,203.921266
26.45928,238,204.339266
10.899304,238,204.339266
55.51132,675,204.375267
35.212437,675,204.375267
17.483923,276,204.510266
48.275185,276,204.510266
57.83042,675,205.149265
33.618427,675,205.149265
25.147602,196,205.273264
24.460129,196,205.273264
33.06677,216,205.485265
11.395214,216,205.485265
62.85778,515,205.680266
34.20464,515,205.680266
18.109667,65,205.780267
3.1356714,65,205.780267
31.810078,210,206.011265
18.365046,210,206.012266
4.2939653,262,206.046266
24.424707,262,206.046266
3.4016073,240,206.205266
23.41251,240,206.205266
17.431206,64,207.051266
3.2435398,64,207.051266
27.707294,639,207.823264
40.364693,639,207.823264
47.24319,281,208.529266
19.070814,281,208.529266
24.20519,242,209.092265
15.806553,242,209.092265
38.06642,464,209.092265
53.58152,464,209.092265
53.516994,675,209.150266
21.70678,675,209.150266
0.10103666,157,209.508264
33.19078,157,209.508264
52.789047,675,209.564265
43.94098,675,209.565264
27.761282,675,210.149266
56.834396,675,210.149266
25.852606,181,210.198264
23.149284,181,210.198264
43.688812,675,210.314266
38.083385,675,210.314266
4.520332,213,210.770298
22.768553,213,210.770298
14.276745,315,211.364298
37.936874,315,211.364298
81.401215,675,211.677814
35.070843,675,211.677814
50.36488,560,211.721813
33.09539,560,211.721813
31.163559,675,211.850812
53.262783,675,211.851814
2.718121,128,211.951816
23.385908,128,211.951816
15.414045,326,212.532815
43.728775,326,212.532815
28.24313,122,213.060814
6.7814465,122,213.060814
-1.7891103,164,213.261813
21.846207,164,213.261813
3.133953,195,213.454814
5.5618687,195,213.454814
42.283302,423,213.923332
21.481506,423,213.923332
18.8409,315,214.101334
30.062414,315,214.101334
38.816433,675,214.756852
50.760136,675,214.756852
63.085663,675,215.49685
52.970108,675,215.49685
54.04485,675,215.590851
39.963383,675,215.590851
-2.870408,304,216.142906
14.324759,304,216.142906
35.659767,245,216.922904
11.626087,245,216.922904
58.721344,385,217.457907
26.418758,385,217.457907
47.807575,675,217.579903
50.854332,675,217.579903
60.30255,635,217.674903
54.56867,635,217.674903
3.9236817,189,218.007903
22.139864,189,218.008904
13.403517,495,218.572906
36.069363,495,218.572906
43.119343,675,218.606904
26.5217,675,218.607904
80.44949,634,218.899419
42.02587,634,218.899419
44.3819,339,219.034942
21.221937,339,219.034942
-7.2406764,241,219.768983
32.25152,241,219.768983
53.916283,675,220.047983
38.119083,675,220.047983
21.52267,675,220.304498
30.13139,675,220.304498
8.829767,229,220.875016
21.98378,229,220.875016
17.111723,426,220.912016
40.363575,426,220.912016
24.062262,519,221.187015
44.11898,519,221.187015
42.1218,373,221.203017
18.97177,373,221.203017
27.560905,123,221.557016
11.285112,123,221.557016
40.798923,296,221.623017
17.099016,296,221.623017
30.212065,196,221.778016
28.110693,196,221.778016
1.4803878,124,222.63705
20.353783,124,222.63705
59.716003,675,222.915048
33.049442,675,222.915048
40.720127,360,223.03405
20.914465,360,223.03405
73.23748,586,223.132082
26.919058,586,223.132082
-3.1400728,592,223.8286
21.195974,592,223.8286
40.605324,675,224.486115
53.12529,675,224.486115
42.82097,372,224.617112
12.369668,372,224.617112
65.05873,343,224.728115
40.190002,343,224.728115
24.484722,183,225.43563
14.120448,183,225.43563
21.88707,208,225.54963
19.52101,208,225.54963
13.038495,366,225.63863
24.363977,366,225.63863
25.286804,675,225.92363
37.817142,675,225.92363
38.800995,675,235.10563
48.192867,675,235.106629
43.256905,289,235.414631
14.128773,289,235.414631
23.52485,675,235.59163
20.568209,675,235.59163
50.46643,675,235.75863
62.245575,675,235.75863
30.938278,675,236.393629
35.471092,675,236.393629
25.486172,393,236.97663
30.489288,393,236.977629
-7.7434697,70,237.047629
16.392012,70,237.047629
2.7652833,228,237.047629
36.32781,228,237.047629
29.891752,146,237.395629
4.9904904,146,237.395629
2.432554,119,237.60363
27.860788,119,237.60363
13.832924,289,237.647629
31.972452,289,237.647629
19.086348,186,237.799628
28.188437,186,237.799628
37.752148,364,237.845631
13.977158,364,237.845631
13.993393,336,238.490629
41.07507,336,238.490629
56.13994,413,238.618633
19.867558,413,238.618633
34.1696,657,239.624629
72.88006,657,239.624629
64.407265,636,240.288681
37.26254,636,240.288681
28.497904,528,240.356681
11.606142,528,240.356681
73.318924,638,240.646682
55.85587,638,240.646682
21.263231,675,241.071683
66.77952,675,241.071683
17.102144,384,241.130203
27.438627,384,241.130203
45.50193,268,241.406715
26.353825,268,241.406715
13.529096,355,241.424715
44.021454,355,241.425716
73.713905,675,242.31523
48.60394,675,242.31523
31.546726,551,242.924231
